AAK,AAT,AEN,AFC,AFG,AFR,AFT,AGT,AGV,AHW,ALC,APAAC12,APAAC14,APAAC20,AQC,AQI,AQL,AQM,ASS,ATM,ATS,AVP,AVT,AWT,CDS,CIL,CSG,EGM,F,FAV,FCS,FFG,FFL,FHL,FI,FIG,FLL,FLM,GIA,GIG,GLT,GMV,GS,GSL,GST,GV,GWQ,GWT,GearyAuto_Hydrophobicity20,GearyAuto_Mutability20,GearyAuto_Mutability5,GearyAuto_Steric8,HLT,IGA,II,IIM,ITA,KGG,LF,LID,LK,LN,LTR,LTS,LVD,LVI,LY,LYS,M,MF,MP,MQ,MSA,MoranAuto_AvFlexibility19,MoranAuto_AvFlexibility20,MoranAuto_AvFlexibility8,MoranAuto_Hydrophobicity17,MoranAuto_Mutability14,MoranAuto_Mutability19,MoranAuto_Polarizability18,MoreauBrotoAuto_AvFlexibility20,MoreauBrotoAuto_AvFlexibility24,MoreauBrotoAuto_FreeEnergy10,MoreauBrotoAuto_Hydrophobicity13,MoreauBrotoAuto_Polarizability22,MoreauBrotoAuto_ResidueVol13,NW,PAAC21,PAAC22,PAAC27,PAAC28,PAAC29,PGV,PLF,PLL,QC,QGM,QY,RLT,RSA,RV,SGV,VAI,VGL,VGS,VGT,VIA,VLA,VSV,VVD,YST,_ChargeD1050,_ChargeD3025,_HydrophobicityT23,_PolarityC1,_SecondaryStrD1001,_SecondaryStrD1075,_SecondaryStrD3075,_SecondaryStrD3100,_SolventAccessibilityC1,autocorr_3,bomanindex,labels
0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,9.276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,12.5,0,0,0.742,2.016,0.8190000000000001,0.8109999999999999,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.728,-0.337,0.061,-0.354,0.112,0.217,0.014,-0.45,0.66,0.129,-0.187,1.023,0.122,0.0,1.6,0.213,1.952,0.58,1.465,0,0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,4.0,72.0,48.0,88.0,0.84,0.4942681818181818,-2.0620000000000003,vfp
0,0,0,0,0,0,0,0,0,0,0,9.072,9.072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.486,1.5,0,0,0.0,0,0,0,7.69,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.463,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.208,0.6659999999999999,-0.0,-0.721,0.0,1.391,1.924,0.292,0.845,1.061,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14.286,7.143,0.462,0.28600000000000003,14.286,71.429,64.286,100.0,0.643,-0.3452909090909091,1.7342857142857138,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.181,6.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.92,0.926,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,0.322,-0.0,0.383,-0.0,-0.0,-0.0,-0.0,0.8370000000000001,-0.24,-0.0,-0.333,0.0,0.35600000000000004,-0.094,-0.44,-0.321,-0.14800000000000002,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.4,0.25,43.75,43.75,50.0,100.0,0.375,-0.14383076923076926,1.0993750000000002,vfp
0,0,0,0,0,0,0,0,0,0,0,7.273,7.273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.67,0,0,0.0,0,0,-0.0,-0.0,0.563,1.208,0,0,0.0,0,0,0,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.409,-0.0,0.986,-0.0,-0.0,-0.0,-0.0,-0.022,-0.098,-0.0,-2.341,0.0,0.7909999999999999,1.425,1.204,0.29100000000000004,0.599,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0.467,0.312,12.5,62.5,56.25,93.75,0.688,-0.3310615384615385,1.0724999999999991,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.4910000000000005,6.4910000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.907,1.043,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,0.3670000000000001,-0.0,-0.621,-0.0,-0.0,-0.0,-0.0,0.84,-0.465,-0.0,-0.626,0.0,0.409,-0.107,-0.428,-0.355,-0.112,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.429,0.267,40.0,40.0,46.667,100.0,0.4,-0.07781666666666666,0.73,vfp
0,0,0,0,0,0,0,0,0,0,0,4.28,0.0,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,4.55,0,0,1.878,1.285,0.75,1.584,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.715,-0.8079999999999999,0.26,0.636,0.027000000000000003,-1.31,-0.489,-1.205,-0.0,0.026,-0.327,2.971,-0.649,0.0,-0.945,-1.393,0.364,0.364,-0.345,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,8.696,91.304,0.409,0.478,8.696,86.95700000000002,60.87,91.304,0.652,-0.035310000000000015,0.5821739130434783,vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,3.1630000000000003,9.489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,8.33,0,0,1.235,1.5490000000000002,0.652,0.895,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.633,0.284,-0.062,-0.221,0.292,0.534,0.282,-0.028,1.204,0.17,-0.07200000000000001,0.525,0.544,0.0,1.534,0.229,1.7480000000000002,0.471,1.396,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.458,0.36,8.0,68.0,48.0,88.0,0.88,0.4502409090909092,-1.9628000000000003,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,8.262,8.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.45,0,0,0.0,0,0,0.985,1.003,0.591,1.4580000000000002,0,0,0.0,0,0,0,3.23,0,0.0,0.0,0,0,0,0,3.23,0,0.0,0.0,0.0,0.0,0,0.105,0.036000000000000004,-0.209,-0.611,0.052000000000000005,0.264,-0.552,-0.036000000000000004,-0.042,-0.017,0.069,0.742,0.6779999999999999,0.0,0.899,0.696,0.8809999999999999,0.397,0.639,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,100.0,46.875,0.419,0.5,3.125,68.75,59.375,96.875,0.6559999999999999,0.18050689655172414,-0.5431249999999999,vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,18.068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,5.0,0,0,0.444,1.671,0.725,1.052,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.768,-1.063,-0.317,-0.343,0.3670000000000001,-0.475,-0.122,0.435,-0.0,0.153,0.417,-0.0,0.18600000000000005,0.0,1.833,0.637,1.931,0.486,2.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.429,4.762,61.905,80.952,100.0,0.857,0.5111555555555555,-2.187619047619048,vfp
0,0,0,0,0,0,0,0,2,0,0,0.0,3.105,12.421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,12.5,0,0,1.193,1.599,0.6729999999999999,0.892,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.647,0.29100000000000004,-0.112,-0.221,0.229,0.53,0.266,-0.028,1.204,0.125,-0.171,0.525,0.141,0.0,1.591,0.225,1.91,0.598,1.533,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.542,0.4,8.0,72.0,48.0,88.0,0.88,0.4847136363636365,-2.052,vfp
0,0,0,0,0,0,0,0,0,0,0,7.273,7.273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.67,0,0,0.0,0,0,-0.0,-0.0,0.563,1.208,0,0,0.0,0,0,0,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.409,-0.0,0.986,-0.0,-0.0,-0.0,-0.0,-0.022,-0.098,-0.0,-2.341,0.0,0.7909999999999999,1.425,1.204,0.29100000000000004,0.599,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0.467,0.312,12.5,62.5,56.25,93.75,0.688,-0.3310615384615385,1.0724999999999991,vfp
0,0,0,0,0,0,0,0,0,0,0,7.273,7.273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.67,0,0,0.0,0,0,-0.0,-0.0,0.563,1.208,0,0,0.0,0,0,0,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.409,-0.0,0.986,-0.0,-0.0,-0.0,-0.0,-0.022,-0.098,-0.0,-2.341,0.0,0.7909999999999999,1.425,1.204,0.29100000000000004,0.599,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0.467,0.312,12.5,62.5,56.25,93.75,0.688,-0.3310615384615385,1.0724999999999991,vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,7.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0.0,0,0,5.0,0,0,0.0,0.0,0.883,1.311,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.6,0.225,-0.34600000000000003,-0.494,-0.515,0.121,0.28800000000000003,-0.5,-0.0,-0.006,-0.28600000000000003,-0.0,-0.327,0.0,1.509,0.249,2.015,0.747,1.8,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.476,14.286,57.143,71.429,95.238,0.81,0.4535777777777778,-2.212380952380953,non_vfp
0,0,0,0,0,0,0,0,0,0,0,9.072,9.072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.486,1.5,0,0,0.0,0,0,0,7.69,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.463,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.208,0.6659999999999999,-0.0,-0.721,0.0,1.391,1.924,0.292,0.845,1.061,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14.286,7.143,0.462,0.28600000000000003,14.286,71.429,64.286,100.0,0.643,-0.3452909090909091,1.7342857142857138,non_vfp
0,0,0,1,0,0,0,0,0,0,0,0.0,10.965,8.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,3.23,0,0,0.0,0,0,0.7709999999999999,0.813,0.573,1.357,0,0,0.0,0,0,0,3.23,0,0.0,0.0,0,0,0,0,0.0,0,3.125,0.0,0.0,0.0,0,-0.104,-0.155,-0.46,-0.581,0.261,0.498,-0.373,0.238,0.266,-0.063,0.054000000000000006,0.414,0.477,0.0,1.0,0.68,0.965,0.461,0.557,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,100.0,46.875,0.419,0.5,3.125,68.75,59.375,96.875,0.625,0.124051724137931,-0.4293750000000003,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.657,10.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.765,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.487,0.563,0,0,0.0,0,0,0,6.25,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,0.128,0.0,-0.48,-0.0,-0.0,-0.0,-0.0,-0.752,-0.821,-0.0,0.14300000000000002,0.0,0.245,0.53,0.154,0.05,0.208,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.375,0.529,76.471,76.471,52.941,64.706,0.647,-0.06415714285714287,-0.1823529411764707,non_vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,7.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0.0,0,0,5.0,0,0,0.0,0.0,0.883,1.311,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.6,0.225,-0.34600000000000003,-0.494,-0.515,0.121,0.28800000000000003,-0.5,-0.0,-0.006,-0.28600000000000003,-0.0,-0.327,0.0,1.509,0.249,2.015,0.747,1.8,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.476,14.286,57.143,71.429,95.238,0.81,0.4535777777777778,-2.212380952380953,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.264,5.1320000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.019,0.807,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.217,-0.953,-0.4370000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.15,0.799,0.596,-0.069,0.439,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,44.444,94.444,0.5,0.2814200000000001,0.3699999999999999,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,12.716,4.239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.515,0.14800000000000002,0.913,0.889,0,0,0.0,0,0,0,5.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.223,-0.716,-0.133,-0.758,-0.243,0.156,-0.454,-0.758,-0.0,-0.011,-0.048,-0.0,0.685,0.0,0.65,0.076,0.797,-0.045,0.636,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,23.81,0.0,0.35,0.429,9.524,52.381,61.905,90.476,0.762,0.12935555555555556,-0.6742857142857143,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,7.239,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5.0,0,1,0.0,0,0,0.398,1.535,0.921,0.949,0,0,0.0,0,0,0,5.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.014,-0.938,0.09,0.6459999999999999,-0.16899999999999998,0.161,-0.396,0.745,-0.0,0.056,-0.21600000000000005,-0.0,0.3,0.0,2.022,0.513,2.185,0.718,2.048,0,0,0,0.0,0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.5,0.381,4.762,61.905,80.952,100.0,0.857,0.5231222222222223,-1.9404761904761905,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,9.705,3.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.349,0.153,0.938,0.452,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.877,-1.003,-0.16399999999999998,-0.49,0.153,0.448,0.342,-0.738,-1.108,0.052000000000000005,-0.018000000000000002,-0.763,0.34,0.0,1.626,0.34,2.026,1.112,1.4269999999999998,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,44.0,0.5,0.44,8.0,68.0,60.0,92.0,0.84,0.4636,-1.5111999999999997,non_vfp
0,0,0,0,0,0,0,0,2,0,0,0.0,3.156,12.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,12.5,0,0,0.872,1.45,1.0,0.898,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.5579999999999999,-0.108,-0.151,-0.224,0.412,-0.014,0.256,-0.149,1.204,0.18,-0.023,0.525,0.544,0.0,1.57,0.225,1.74,0.446,1.598,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.458,0.36,8.0,72.0,48.0,88.0,0.88,0.4659227272727274,-1.9276000000000004,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,4.734,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.915,0.851,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,0.298,-0.0,0.251,-0.0,-0.0,-0.0,-0.0,0.108,-0.025,-0.0,1.382,0.0,1.75,0.701,1.954,1.235,1.871,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5329999999999999,0.375,12.5,43.75,62.5,87.5,0.812,0.5802923076923077,-1.9875,non_vfp
0,0,0,0,0,0,0,0,0,0,0,6.5779999999999985,6.5779999999999985,6.5779999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.978,1.361,0,0,0.0,0,0,0,7.14,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.057,-0.0,0.003,-0.0,-0.0,-0.0,-0.0,0.6859999999999999,0.38,-0.0,0.326,0.0,-0.109,0.77,2.2840000000000003,2.146,2.738,0,0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,6.667000000000002,86.667,0.071,0.333,6.667000000000002,66.667,60.0,86.667,0.467,0.08899999999999998,2.736,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,4.55,0,0,1.403,1.011,1.17,1.305,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,4.55,0,0.0,0.0,0.0,0.0,0,0.655,-0.56,-0.35200000000000004,0.602,-0.433,1.098,-0.8640000000000001,-1.359,-0.0,-0.117,-0.25,-4.5310000000000015,0.199,0.0,0.395,-0.083,-0.171,-0.297,0.049,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,100.0,0.545,0.391,73.913,86.95700000000002,52.174,100.0,0.609,0.06660999999999997,0.21391304347826096,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,3.819,7.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.02,0.001,1.022,0.634,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-1.42,1.629,0.297,-0.065,-0.312,-0.061,-1.042,-0.607,-0.0,-0.035,0.075,-0.0,-0.272,0.0,1.588,0.329,2.053,0.7859999999999999,1.419,0,0,1,0.0,0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.5,0.429,19.048,61.905,71.429,95.238,0.7140000000000001,0.40685555555555575,-1.6323809523809525,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,4.31,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,5.0,0,0,2.255,0.057,1.314,1.308,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-1.141,-1.241,0.345,0.152,0.476,0.244,-0.426,1.473,-0.0,0.315,0.211,-0.0,0.339,0.0,0.19,0.05,1.665,0.792,0.86,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,23.81,0.0,0.3,0.28600000000000003,19.048,85.714,42.857,66.667,0.7140000000000001,0.22729999999999995,-0.7057142857142857,non_vfp
0,0,0,0,0,0,0,0,0,0,0,9.072,9.072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.486,1.5,0,0,0.0,0,0,0,7.69,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.463,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.208,0.6659999999999999,-0.0,-0.721,0.0,1.391,1.924,0.292,0.845,1.061,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14.286,7.143,0.462,0.28600000000000003,14.286,71.429,64.286,100.0,0.643,-0.3452909090909091,1.7342857142857138,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,4.999,4.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.052,0.706,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.294,-1.092,-0.457,-0.0,0.0,-0.0,-0.0,-0.594,0.622,-0.0,0.122,0.0,1.233,0.967,0.8190000000000001,0.315,0.378,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.294,0.444,22.222,50.0,77.778,94.444,0.556,0.2491533333333333,0.02666666666666642,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.332999999999998,6.332999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.022,0.746,0.772,1.081,0,0,10.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.738,0.635,0.342,-0.157,0.058,-0.431,1.181,0.7040000000000001,-0.0,0.067,0.359,-0.0,-0.093,0.0,2.494,0.642,2.736,0.981,2.314,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.5710000000000001,14.286,57.143,47.619,85.714,0.857,0.7169999999999997,-2.5723809523809527,non_vfp
0,1,0,0,0,0,1,0,0,0,0,0.0,8.476,11.300999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.941,1.096,0.923,1.325,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,3.23,0,6.25,0.0,0.0,0.0,0,0.08800000000000001,-0.251,-0.19,-0.37,-0.132,0.368,-0.156,-0.069,-0.093,-0.086,0.022,0.7509999999999999,0.735,0.0,0.705,0.434,0.398,0.136,0.728,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,93.75,46.875,0.419,0.469,3.125,68.75,56.25,96.875,0.6559999999999999,0.09810689655172417,-0.2234374999999998,non_vfp
0,0,0,1,0,0,0,0,0,0,0,2.884,5.768,5.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.182,1.4069999999999998,0.892,1.3019999999999998,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,3.23,0,3.125,3.23,0.0,0.0,0,-0.1,0.183,-0.358,-0.334,-0.236,0.445,0.036000000000000004,0.21,0.326,-0.155,0.133,1.001,1.028,0.0,0.775,0.272,1.061,-0.042,0.489,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,93.75,46.875,0.452,0.406,3.125,68.75,56.25,96.875,0.6559999999999999,0.16400344827586208,-0.3065625,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.718,5.36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.799,0.8340000000000001,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.331,-0.89,-0.466,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,0.96,0.979,0.6459999999999999,-0.116,0.246,0,0,0,5.88,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.17600000000000002,0.444,27.778,55.556,77.778,94.444,0.5,0.21447333333333327,0.7161111111111111,non_vfp
0,0,0,0,0,0,0,0,0,0,0,7.273,7.273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.67,0,0,0.0,0,0,-0.0,-0.0,0.563,1.208,0,0,0.0,0,0,0,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.409,-0.0,0.986,-0.0,-0.0,-0.0,-0.0,-0.022,-0.098,-0.0,-2.341,0.0,0.7909999999999999,1.425,1.204,0.29100000000000004,0.599,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0.467,0.312,12.5,62.5,56.25,93.75,0.688,-0.3310615384615385,1.0724999999999991,non_vfp
